FACILITY,DATE,Load Number,CARRIER,CONTAINER ID,DESTINATION CITY,DESTINATION STATE,DD DATE,DD TIME,BILL DATE,BILL TIME,ZDLT LATE CODE,ON TIME? (Y/N),SPLIT? (Y/N),FRESH PRIORITY STO? (Y/N),NOTES/COMMENTS,DETAILED NOTES/COMMENTS,Reminder_x,Escalated?,Date,Shipper,Carrier,Workflow,Alert,Response Time,Raw Response,Goal,Updated data points on FK,Reminder_y,Escalated
sioux Falls,Nov-05,4303698269.0,JOFD,7797 11/5 0440,Saint James,MN,5/11/2024,2:30,4/11/2024,15:09,,Y,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303692155.0,HIRS,H30841 11/5 0452,Sioux City,IA,5/11/2024,3:30,4/11/2024,19:22,,Y,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303708812.0,LSNC,957 11-5/0740,Orange City,IA,5/11/2024,3:30,5/11/2024,2:50,,Y,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303708277.0,WWIK,5095 11-5/0800,Olathe,KS,5/11/2024,4:00,4/11/2024,23:57,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,WINDWALKER TRANSPORTATION INC,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
sioux Falls,Nov-05,4303694461.0,JOFD,7756 11/5 0610,OAKLAND,IA,5/11/2024,4:30,5/11/2024,2:43,,Y,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303697750.0,WWIK,5140,Olathe,KS,5/11/2024,5:00,5/11/2024,0:47,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,WINDWALKER TRANSPORTATION INC,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
sioux Falls,Nov-05,4303698003.0,JOFD,7952 11/5 0500,Sioux Center,IA,5/11/2024,5:00,4/11/2024,9:47,,Y,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303700098.0,JOFD,7678 11/5 0550,Sioux Center,IA,5/11/2024,5:00,4/11/2024,19:18,,Y,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303702427.0,BTIK,1725,Saint Charles,IL,5/11/2024,5:00,4/11/2024,16:09,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Bennett Trucking,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
sioux Falls,Nov-05,4303705377.0,WWIK,5039,Olathe,KS,5/11/2024,5:00,5/11/2024,5:58,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,WINDWALKER TRANSPORTATION INC,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
sioux Falls,Nov-05,4303710679.0,STVV,19396 11-5/0635,TEMPLE,TX,5/11/2024,5:30,5/11/2024,5:17,,Y,Y,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303711862.0,JOFD,7906 11/5 0445,Le Mars,IA,5/11/2024,5:30,5/11/2024,1:27,,Y,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303697641.0,WWIK,5125,Olathe,KS,5/11/2024,6:00,5/11/2024,1:24,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,WINDWALKER TRANSPORTATION INC,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
sioux Falls,Nov-05,4303702550.0,RDXO,R531311,Junction City,KS,5/11/2024,7:00,4/11/2024,22:08,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
sioux Falls,Nov-05,4303707674.0,DKCR,9402,Cudahy,WI,5/11/2024,8:00,5/11/2024,1:27,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Dakota Carriers Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
sioux Falls,Nov-05,4303697745.0,JOFD,7896,Wichita,KS,5/11/2024,9:00,5/11/2024,3:50,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Johnson Feed Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
sioux Falls,Nov-05,4303706823.0,TAMI,101419,SALEM,OH,5/11/2024,10:00,4/11/2024,22:12,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,TransAm Trucking Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
sioux Falls,Nov-05,4303707736.0,DKCR,9398,Tar Heel,NC,5/11/2024,11:30,4/11/2024,20:32,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Dakota Carriers Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
sioux Falls,Nov-05,4303700369.0,NTWD,5546,WASHINGTON COURT HOUSE,OH,5/11/2024,13:00,2/11/2024,18:15,,Y,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303706900.0,STVV,19584,ONTARIO,CA,5/11/2024,13:00,4/11/2024,22:19,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Stevens Transport,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Clinton,Nov-05,4303706708.0,HIRP,H00058,Cudahy,WI,2/11/2024,18:30,2/11/2024,22:06,102.0,N,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-05,4303701837.0,AKHT,53281R,Peru,IN,3/11/2024,14:30,4/11/2024,21:13,502.0,N,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-05,4303707655.0,AKHT,53183R,Greenfield,IN,4/11/2024,12:30,4/11/2024,10:13,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-05,4303697741.0,AKHT,STOR-25823,Peru,IN,4/11/2024,14:30,1/11/2024,21:28,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Clinton,Nov-05,4303702007.0,AKHT,53286R,Lincoln,NE,4/11/2024,18:00,4/11/2024,16:09,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-05,4303646278.0,STVV,18626,WEST CHICAGO,IL,4/11/2024,19:30,5/11/2024,1:34,102.0,N,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-05,4303701596.0,DMCC,FMZ12519,Kansas City,MO,4/11/2024,20:00,4/11/2024,13:37,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-05,4303687416.0,CPU,6106,MURPHY,TX,5/11/2024,1:00,4/11/2024,22:33,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-05,4303710885.0,PRIJ,241481,Greenfield,IN,5/11/2024,10:30,4/11/2024,13:25,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-05,4303713173.0,CNYS,240-3R,North East,MD,5/11/2024,12:00,4/11/2024,19:36,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-05,4303710940.0,AKHT,STOR-27529,Olathe,KS,5/11/2024,14:00,4/11/2024,22:29,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-05,4303713340.0,AKHT,STOR-25917,Olathe,KS,5/11/2024,14:00,5/11/2024,1:38,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Clinton,Nov-05,4303697675.0,HIRP,H30825,Cudahy,WI,5/11/2024,19:30,2/11/2024,10:58,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Clinton,Nov-05,4303709695.0,PRIJ,240215,AMARILLO,TX,6/11/2024,8:00,2/11/2024,18:57,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Des Moines.,Nov-06,4303704607.0,MOEE,3056,Lincoln,Nebraska,FCFS,,4/11/2024,9:46,,,,,Email not sent,,,,,,,,,,,,,,
Des Moines.,Nov-06,4303703918.0,HIRP,20323,Lincoln,Nebraska,FCFS,,5/11/2024,0:22,,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Des Moines.,Nov-06,4303704344.0,HIRS,40157,Lincoln,Nebraska,FCFS,,4/11/2024,23:55,,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Des Moines.,Nov-06,4303704338.0,HIRP,30061,Lincoln,Nebraska,FCFS,,4/11/2024,20:36,,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Des Moines.,Nov-06,4303704343.0,HIRP,30027,Lincoln,Nebraska,FCFS,,4/11/2024,14:10,,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Des Moines.,Nov-06,4303704342.0,HIRS,50012,Lincoln,Nebraska,FCFS,,2/11/2024,1:56,,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Des Moines.,Nov-06,4303703921.0,JOFD,8407,St James,Minnesota,FCFS,,4/11/2024,8:33,,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Johnson Feed Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Des Moines.,Nov-06,4303703931.0,Lazer,8426,Mason City,Iowa,FCFS,,4/11/2024,11:19,,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Lazer Spot,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Sioux Falls,Nov-06,4303697499.0,HIRS,H00514,North East,MD,4/11/2024,6:30,4/11/2024,7:34,402.0,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Sioux Falls,Nov-06,4303697576.0,HIRS,H30098,North East,MD,4/11/2024,7:30,4/11/2024,9:58,402.0,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Sioux Falls,Nov-06,4303702249.0,RDXO,R531248 11/6 0610,Junction City,KS,4/11/2024,17:30,3/11/2024,1:00,,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Sioux Falls,Nov-06,4303697641.0,WWIK,5125,Olathe,KS,5/11/2024,6:00,5/11/2024,1:24,,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,WINDWALKER TRANSPORTATION INC,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Sioux Falls,Nov-06,4303697645.0,WWIK,5139,Olathe,KS,5/11/2024,6:00,5/11/2024,2:04,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,WINDWALKER TRANSPORTATION INC,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Sioux Falls,Nov-06,4303702550.0,RDXO,R531311,Junction City,KS,5/11/2024,7:00,4/11/2024,22:08,,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Sioux Falls,Nov-06,4303710125.0,AKHT,S5324614,Greenfield,IN,5/11/2024,8:30,5/11/2024,12:43,999.0,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Sioux Falls,Nov-06,4303706900.0,STVV,19584,ONTARIO,CA,5/11/2024,13:00,4/11/2024,22:19,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Stevens Transport,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Sioux Falls,Nov-06,4303697803.0,TAMI,101519,MAPLE HEIGHTS,OH,5/11/2024,14:30,5/11/2024,9:28,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,TransAm Trucking Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Sioux Falls,Nov-06,4303711771.0,JOFD,8446,Tar Heel,NC,5/11/2024,15:30,5/11/2024,8:32,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303693457.0,LRKF,R-182 L.ROCK CA DC,BRAMPTON,ON,5/11/2024,17:30,,,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303653866.0,PRIJ,MX DC PHN,HIDALGO,TX,5/11/2024,19:00,,,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303651578.0,BTIK,BENNETT 1761< +,HIDALGO,TX,5/11/2024,20:00,6/11/2024,7:28,999.0,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303655023.0,AGUV,MX DC,HIDALGO,TX,5/11/2024,20:00,,,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303711864.0,JOFD,7604,Le Mars,IA,5/11/2024,21:30,5/11/2024,10:42,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303713737.0,STVV,19630,CHARLOTTE,NC,5/11/2024,23:30,5/11/2024,14:31,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Stevens Transport,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Sioux Falls,Nov-06,4303714378.0,TQYL,,CHARLOTTE,NC,5/11/2024,23:30,,,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303701871.0,JOFD,7830,Lincoln,NE,6/11/2024,0:00,5/11/2024,13:24,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303702008.0,RDXO,R531199,Lincoln,NE,6/11/2024,0:00,5/11/2024,16:18,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Sioux Falls,Nov-06,4303703399.0,HEYL,19013 11-6/0700,Carroll,IA,6/11/2024,1:00,6/11/2024,0:15,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303703660.0,JOFD,7912,Carroll,IA,6/11/2024,1:00,5/11/2024,21:23,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303703663.0,HEYL,2365 11/6 0600,Carroll,IA,6/11/2024,1:00,6/11/2024,0:53,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303703704.0,HEYL,25111 11-6/0715,Carroll,IA,6/11/2024,1:00,5/11/2024,21:43,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303708276.0,HIRS,H30668,Tar Heel,NC,6/11/2024,1:30,5/11/2024,15:56,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Sioux Falls,Nov-06,4303708593.0,LSNC,969,Orange City,IA,6/11/2024,3:30,6/11/2024,2:51,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303707608.0,PBTI,1021,LANSING,MI,6/11/2024,4:30,5/11/2024,22:25,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303697896.0,JOFD,7709 11/6 0537,Sioux Center,IA,6/11/2024,5:00,5/11/2024,18:36,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303691948.0,JOFD,8394,Sioux City,IA,6/11/2024,5:30,6/11/2024,0:55,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303708057.0,BTIK,1771,FOREST PARK,IL,6/11/2024,5:30,6/11/2024,2:18,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Bennett Trucking,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Sioux Falls,Nov-06,4303661025.0,HIRS,40006 11/6 0600,RANCHO CUCAMONGA,CA,6/11/2024,6:00,5/11/2024,21:03,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303707162.0,NTWD,1820,TIPP CITY,OH,6/11/2024,6:00,6/11/2024,1:32,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303709953.0,RDXO,531431,Olathe,KS,6/11/2024,6:00,5/11/2024,22:08,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Sioux Falls,Nov-06,4303673077.0,PRIJ,220221,MONTGOMERY,IL,6/11/2024,6:30,6/11/2024,2:19,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-06,4303714061.0,JOFD,1908 HEITER,SAN ANTONIO,TX,6/11/2024,7:00,6/11/2024,1:53,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Johnson Feed Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Sioux Falls,Nov-06,4303702097.0,KBTO,13654,Cudahy,WI,6/11/2024,8:00,6/11/2024,2:18,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,K and B Transportation Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Sioux Falls,Nov-06,4303711770.0,HIRS,20243,North East,MD,6/11/2024,8:30,6/11/2024,0:54,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Sioux Falls,Nov-06,4303712644.0,JOFD,8361,Greenfield,IN,6/11/2024,9:30,6/11/2024,1:27,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Johnson Feed Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Sioux Falls,Nov-06,4303713366.0,JOFD,8453,Greenfield,IN,6/11/2024,9:30,6/11/2024,2:02,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Johnson Feed Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Sioux Falls,Nov-06,4303706719.0,HEYL,17048,DAVENPORT,IA,6/11/2024,10:00,5/11/2024,21:09,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Heyl Truck Lines,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Sioux Falls,Nov-06,4303706825.0,TAMI,108623,SALEM,OH,6/11/2024,10:00,5/11/2024,18:56,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,TransAm Trucking Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Milan,Nov-06,4303571000.0,PRIJ,241621,OKLAHOMA CITY,OK,6/11/2024,18:30,5/11/2024,12:01,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303629331.0,SHKE,,CHILLICOTHE,MO,7/11/2024,6:00,,0:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303660989.0,PRIJ,240237,LAREDO,TX,6/11/2024,10:30,5/11/2024,22:10,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Prime Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Milan,Nov-06,4303668512.0,SHKE,80341,CHILLICOTHE,MO,7/11/2024,6:00,6/11/2024,1:46,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303680891.0,PRIJ,240134,LAREDO,TX,6/11/2024,10:30,5/11/2024,10:46,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Prime Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Milan,Nov-06,4303684517.0,PTGB,,DES MOINES,IA,7/11/2024,11:30,,0:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303684591.0,HIRP,20375,DES MOINES,IA,6/11/2024,11:30,5/11/2024,8:30,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Milan,Nov-06,4303684593.0,RDXO,531770,DES MOINES,IA,6/11/2024,12:30,5/11/2024,16:10,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Milan,Nov-06,4303691220.0,PRIJ,250409,OKLAHOMA CITY,OK,6/11/2024,17:30,5/11/2024,20:39,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303691991.0,HIRS,,Sioux City,IA,6/11/2024,21:30,,0:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303695369.0,CPU,,TORONTO,ON,5/11/2024,11:11,,0:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303700175.0,HIRS,30822,Sioux Center,IA,7/11/2024,17:30,6/11/2024,0:36,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303701292.0,RDXO,531367,PLEASANT PRAIRIE,WI,5/11/2024,16:30,6/11/2024,1:25,999.0,N,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Milan,Nov-06,4303702092.0,HIRS,30794,Omaha,NE,6/11/2024,3:30,5/11/2024,20:19,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303702442.0,HIRP,361,Cudahy,WI,6/11/2024,11:00,5/11/2024,19:19,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Milan,Nov-06,4303702443.0,HIRP,40053,Cudahy,WI,6/11/2024,12:00,4/11/2024,23:24,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Milan,Nov-06,4303702495.0,AKHT,5321042,Cudahy,WI,6/11/2024,9:00,5/11/2024,13:50,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Milan,Nov-06,4303702549.0,HIRP,30775,Cudahy,WI,6/11/2024,14:00,5/11/2024,19:02,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303702551.0,AKHT,5322127,Junction City,KS,6/11/2024,1:30,6/11/2024,3:26,999.0,N,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Milan,Nov-06,4303704289.0,RDXO,531459,SERGEANT BLUFF,IA,5/11/2024,22:30,5/11/2024,0:18,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Milan,Nov-06,4303704620.0,HIRP,,Sioux City,IA,7/11/2024,17:30,,0:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303706488.0,HIRP,6758,SALEM,OH,6/11/2024,15:00,5/11/2024,22:05,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-06,4303706665.0,RDXO,531185,SALEM,OH,5/11/2024,15:00,4/11/2024,21:31,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Milan,Nov-06,4303706717.0,SHKE,80318,DES MOINES,IA,6/11/2024,6:30,4/11/2024,17:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
